UID,NAME_0,NAME_1,NAME_2,lon,lat
9800,United States,Tennessee,Lincoln,-86.58842802252006,35.14098117129738
9801,United States,Arkansas,Faulkner,-92.33179688979624,35.146704337309295
9802,United States,Tennessee,Franklin,-86.09255622795014,35.15570608568235
9803,United States,Tennessee,Bradley,-84.85985586498707,35.154327684176245
9804,United States,North Carolina,Hyde,-76.24913508749846,35.53216153821893
9805,United States,Oklahoma,McClain,-97.44511533540845,35.010431891919666
9806,United States,North Carolina,Macon,-83.42168112808719,35.15130959639083
9807,United States,Tennessee,Marion,-85.62246015471631,35.12983857826871
9808,United States,North Carolina,Sampson,-78.37295570196609,34.98970229486125
9809,United States,Arkansas,Yell,-93.41187712804408,35.00336933439387
9810,United States,Oklahoma,Pittsburg,-95.7486935356351,34.92381004270878
9811,United States,North Carolina,Cherokee,-84.06323886554276,35.1345467392164
9812,United States,Oklahoma,Hughes,-96.25173152517847,35.04853323342175
9813,United States,Tennessee,Polk,-84.52244984214397,35.12050912314407
9814,United States,North Carolina,Cumberland,-78.83107030736535,35.0497851112103
9815,United States,North Carolina,Jones,-77.35609340635298,35.02310103021235
9816,United States,South Carolina,Greenville,-82.36930762869181,34.89462229951564
9817,United States,North Carolina,Anson,-80.10313580623065,34.97349265874466
9818,United States,North Carolina,Hoke,-79.24037960718069,35.016503376189604
9819,United States,North Carolina,Union,-80.53112827277073,34.98751311874522
9820,United States,South Carolina,Spartanburg,-81.99032146017224,34.93226723050665
9821,United States,North Carolina,Duplin,-77.9330145215764,34.935764317009706
9822,United States,South Carolina,Cherokee,-81.61961475587535,35.04871619938507
9823,United States,North Carolina,Richmond,-79.7496950519296,35.00531777555444
9824,United States,South Carolina,York,-81.18471143813072,34.974345563862215
9825,United States,North Carolina,Clay,-83.7498368102495,35.057300475997216
9826,United States,Arkansas,Saint Francis,-90.74765564342802,35.02181757321749
9827,United States,North Carolina,Pamlico,-76.74738837106953,35.14235547911663
9828,United States,Arkansas,Perry,-92.9319566774589,34.94643484240464
9829,United States,Arkansas,Scott,-94.06281185455008,34.86055120570076
9830,United States,Arkansas,Prairie,-91.55186257394111,34.82912340778869
9831,United States,South Carolina,Pickens,-82.72439027263847,34.888296804461206
9832,United States,Arkansas,Lonoke,-91.8883295205614,34.75472123564033
9833,United States,South Carolina,Lancaster,-80.70640707435862,34.686769121594985
9834,United States,Oklahoma,Latimer,-95.25075856793043,34.875913170189975
9835,United States,South Carolina,Oconee,-83.06557077133651,34.75432996780715
9836,United States,North Carolina,Scotland,-79.4827800650025,34.84025905835263
9837,United States,Arkansas,Pulaski,-92.31178166709452,34.76956402061806
9838,United States,Alabama,Lauderdale,-87.65334780639675,34.9021984918911
9839,United States,Arkansas,Monroe,-91.20361503483998,34.67804412912329
9840,United States,Georgia,Rabun,-83.40258106879278,34.882173309218565
9841,United States,Alabama,Limestone,-86.98130213130747,34.81020126694079
9842,United States,Mississippi,Alcorn,-88.58127293698533,34.88304326932069
9843,United States,Mississippi,Tishomingo,-88.23986015878599,34.74322531319308
9844,United States,Mississippi,Tippah,-88.90930936596229,34.77006380823448
9845,United States,Mississippi,Desoto,-89.99087115786963,34.876994662855694
9846,United States,Mississippi,Benton,-89.18883561088018,34.81926486671292
9847,United States,Mississippi,Marshall,-89.5029543049764,34.76396481871435
9848,United States,Georgia,Towns,-83.73720170874887,34.91674643428949
9849,United States,Alabama,Madison,-86.55056117117978,34.7632967985586
9850,United States,Alabama,Jackson,-85.99966402548999,34.77982393300776
9851,United States,Georgia,Murray,-84.7488752803659,34.78937111129608
9852,United States,Georgia,Fannin,-84.3208735462521,34.864585821970536
9853,United States,Georgia,Whitfield,-84.96814694611781,34.80595610658705
9854,United States,Georgia,Catoosa,-85.13858823354117,34.90423992333212
9855,United States,Georgia,Union,-83.99089375350985,34.834483912585
9856,United States,Georgia,Dade,-85.50477713949574,34.85537730221373
9857,United States,Georgia,Walker,-85.30125099706942,34.7352936280515
9858,United States,Oklahoma,Pontotoc,-96.6864033686157,34.72888096518616
9859,United States,North Carolina,Robeson,-79.10392329454494,34.64259301572128
9860,United States,South Carolina,Union,-81.61891508121784,34.68929006872609
9861,United States,Arkansas,Lee,-90.78329272284232,34.77995403859242
9862,United States,Alabama,Colbert,-87.80548956638272,34.70071050846227
9863,United States,Mississippi,Tunica,-90.37668729750023,34.654789807380595
9864,United States,Alabama,De Kalb,-85.80427042793397,34.45968218146041
9865,United States,North Carolina,Bladen,-78.56547793381964,34.61538034402998
9866,United States,Arkansas,Saline,-92.67628144054247,34.646033737827246
9867,United States,Oklahoma,Garvin,-97.31088733464696,34.70609296351357
9868,United States,Georgia,Gilmer,-84.45600318662312,34.69074179583898
9869,United States,Georgia,Habersham,-83.53110245793843,34.63087992751642
9870,United States,South Carolina,Chester,-81.16005067204938,34.69218890901137
9871,United States,South Carolina,Anderson,-82.63691110044077,34.519729472728145
9872,United States,South Carolina,Chesterfield,-80.15788610261133,34.63959716133105
9873,United States,South Carolina,Marlboro,-79.67896233133946,34.60218849983267
9874,United States,Alabama,Lawrence,-87.31097211555809,34.52212784227624
9875,United States,Georgia,White,-83.74733189513931,34.64626921816778
9876,United States,South Carolina,Laurens,-82.0043558251333,34.484002535436396
9877,United States,Mississippi,Tate,-89.94554929711403,34.65255664384696
9878,United States,Arkansas,Garland,-93.15060725694768,34.57639264768432
9879,United States,Oklahoma,Coal,-96.30016312945264,34.587629589124376
9880,United States,North Carolina,Carteret,-76.67771945200988,34.83181010699502
9881,United States,Mississippi,Prentiss,-88.52102103395971,34.62069456969566
9882,United States,Arkansas,Montgomery,-93.6596551466999,34.53864326750292
9883,United States,Georgia,Lumpkin,-84.00306692022833,34.57203719856287
9884,United States,North Carolina,Pender,-77.91046474580084,34.52511050079419
9885,United States,Arkansas,Polk,-94.22971085223429,34.48560563907513
9886,United States,Alabama,Morgan,-86.85262689800743,34.45363787387451
9887,United States,Georgia,Stephens,-83.2928285022227,34.55454571898527
9888,United States,Oklahoma,Stephens,-97.85224180733381,34.48691123244339
9889,United States,North Carolina,Onslow,-77.43363059954098,34.73772530141317
9890,United States,Oklahoma,Atoka,-96.03790924965979,34.374887272166816
9891,United States,Oklahoma,Pushmataha,-95.3771130077705,34.41578742997415
9892,United States,Arkansas,Phillips,-90.84901754899121,34.42741756637773
9893,United States,Oklahoma,Murray,-97.06975774962181,34.4836900356157
9894,United States,Georgia,Gordon,-84.8756218505518,34.50349592602479
9895,United States,South Carolina,Dillon,-79.37632410459261,34.392106888330545
9896,United States,Georgia,Dawson,-84.17067514049742,34.44416420821561
9897,United States,South Carolina,Kershaw,-80.59128550524275,34.33920399109769
9898,United States,Mississippi,Union,-89.00379008390635,34.49346273686442
9899,United States,Alabama,Marshall,-86.30640494884825,34.36701049335897
9900,United States,Georgia,Chattooga,-85.34611274565685,34.474300944347775
9901,United States,Georgia,Floyd,-85.21474775686436,34.26220214757795
9902,United States,Alabama,Franklin,-87.84360550355451,34.441885133053404
9903,United States,South Carolina,Fairfield,-81.12131316791981,34.39500947088907
9904,United States,Arkansas,Arkansas,-91.37400865603013,34.290926276255114
9905,United States,Georgia,Pickens,-84.46569572861026,34.46407007607928
9906,United States,Mississippi,Lafayette,-89.4844469756656,34.35966043309673
9907,United States,Mississippi,Panola,-89.95143911908573,34.366629414794055
9908,United States,Georgia,Franklin,-83.22907288683466,34.375833240051726
9909,United States,South Carolina,Darlington,-79.95856386838705,34.332703789512976
9910,United States,South Carolina,Newberry,-81.60006795134632,34.28939642327094
9911,United States,Alabama,Cherokee,-85.60388039336215,34.175719499299035
9912,United States,Mississippi,Coahoma,-90.60320992889034,34.229604266313366
9913,United States,Mississippi,Quitman,-90.29062118456488,34.25424945647637
9914,United States,Georgia,Hall,-83.81979401159336,34.31669415253615
9915,United States,Mississippi,Lee,-88.68151541500141,34.29149778736272
9916,United States,Oklahoma,Carter,-97.28658525141896,34.253462198608894
9917,United States,Oklahoma,Johnston,-96.66293230207343,34.318400820923536
9918,United States,Oklahoma,McCurtain,-94.77208241383424,34.115508850729434
9919,United States,Arkansas,Hot Spring,-92.94601422474136,34.31734489724744
9920,United States,Georgia,Hart,-82.96408181631071,34.35113563821069
9921,United States,Arkansas,Grant,-92.42364489528565,34.28956574565952
9922,United States,Arkansas,Jefferson,-91.93169117931477,34.26911038905011
9923,United States,Georgia,Banks,-83.49722724620995,34.35405155581816
9924,United States,North Carolina,Columbus,-78.65507108698789,34.26603409674723
9925,United States,South Carolina,Abbeville,-82.45845049868076,34.22311206471568
9926,United States,Mississippi,Itawamba,-88.36089588074533,34.28236318743702
9927,United States,Georgia,Bartow,-84.84082889452182,34.23782604011672
9928,United States,Georgia,Cherokee,-84.47612400062864,34.24385451999283
9929,United States,South Carolina,Greenwood,-82.12612769179506,34.15464653874343
9930,United States,Mississippi,Pontotoc,-89.03823042132885,34.22869980331072
9931,United States,South Carolina,Lee,-80.25536931576877,34.16398748620989
9932,United States,Arkansas,Howard,-93.994148698158,34.088889095621134
9933,United States,Arkansas,Pike,-93.65670212939628,34.163038548955996
9934,United States,Arkansas,Clark,-93.17621683084579,34.05087229071617
9935,United States,Georgia,Forsyth,-84.12513646476289,34.22532599824313
9936,United States,Alabama,Marion,-87.88629485192608,34.136713024216256
9937,United States,Alabama,Cullman,-86.86844860178918,34.13224212227242
9938,United States,South Carolina,Florence,-79.70222483955841,34.024244876085
9939,United States,Alabama,Winston,-87.37354838144721,34.14938335910741
9940,United States,South Carolina,Horry,-78.99755037432378,33.92220964692812
9941,United States,South Carolina,Marion,-79.36277888663068,34.081822733591856
9942,United States,Georgia,Jackson,-83.56657218197509,34.133890616052135
9943,United States,Oklahoma,Jefferson,-97.8359555840224,34.11150276476078
9944,United States,Georgia,Elbert,-82.84005843787776,34.11680858649393
9945,United States,Georgia,Madison,-83.2091330329496,34.12777501286885
9946,United States,South Carolina,Richland,-80.90234379081163,34.02155187847423
9947,United States,Alabama,Blount,-86.56816783622162,33.981432491278554
9948,United States,Alabama,Etowah,-86.03484434905141,34.04488073898354
9949,United States,South Carolina,Lexington,-81.27153166873039,33.902377909212866
9950,United States,Mississippi,Yalobusha,-89.70735116414066,34.029691265762544
9951,United States,Arkansas,Sevier,-94.24136965575322,33.996774954523076
9952,United States,South Carolina,Saluda,-81.72721091718908,34.00623536383904
9953,United States,Georgia,Fulton,-84.46780532347846,33.78959450341744
9954,United States,Oklahoma,Marshall,-96.77128291235246,34.0270357369728
9955,United States,Arkansas,Lincoln,-91.73415489782656,33.957210032840784
9956,United States,South Carolina,Sumter,-80.38159852609223,33.91595186634946
9957,United States,Georgia,Gwinnett,-84.02354806988349,33.9612313721121
9958,United States,Mississippi,Tallahatchie,-90.17395598896911,33.95218378404934
9959,United States,Mississippi,Calhoun,-89.33580142934579,33.938269033333434
9960,United States,Oklahoma,Bryan,-96.26131312588792,33.963607838577445
9961,United States,Oklahoma,Choctaw,-95.55247357740228,34.02675918531862
9962,United States,Arkansas,Dallas,-92.653985767181,33.969434842096035
9963,United States,North Carolina,Brunswick,-78.24573579230724,34.07339632854942
9964,United States,North Carolina,New Hanover,-77.88482040035977,34.24497370808621
9965,United States,Georgia,Barrow,-83.71274850966479,33.99306962747457
9966,United States,Mississippi,Bolivar,-90.88084213419174,33.79481039769605
9967,United States,Arkansas,Desha,-91.2539576257858,33.832570351477095
9968,United States,Georgia,Polk,-85.18879248795587,34.00107029055492
9969,United States,Mississippi,Monroe,-88.48090728775571,33.8938603888405
9970,United States,Georgia,Cobb,-84.57639888667327,33.94138395465535
9971,United States,Georgia,Paulding,-84.8664075864421,33.91936220553158
9972,United States,South Carolina,McCormick,-82.3089024272036,33.899873439845265
9973,United States,Mississippi,Chickasaw,-88.94808874224653,33.921801592004606
9974,United States,Oklahoma,Love,-97.2433664841653,33.95123907346395
9975,United States,Arkansas,Cleveland,-92.18584761645567,33.897512037671746
9976,United States,Alabama,Lamar,-88.09645278058125,33.77913213156636
9977,United States,Georgia,Oglethorpe,-83.08066804544775,33.8807796436848
9978,United States,Georgia,Clarke,-83.36712869544878,33.95137398871994
9979,United States,Arkansas,Hempstead,-93.66848892409398,33.73502911193626
9980,United States,Alabama,Walker,-87.29709577685543,33.80344259753322
9981,United States,Georgia,Wilkes,-82.74375798057892,33.782030296308456
9982,United States,Texas,Montague,-97.72421148546027,33.6748831747685
9983,United States,Alabama,Saint Clair,-86.31615772371248,33.71627477317992
9984,United States,Mississippi,Sunflower,-90.58978491850598,33.60055062293539
9985,United States,Georgia,Lincoln,-82.45184781416506,33.79428244874844
9986,United States,South Carolina,Edgefield,-81.9666423824905,33.77245685982577
9987,United States,Georgia,DeKalb,-84.2267734912952,33.771661776493
9988,United States,Alabama,Calhoun,-85.82663235290362,33.77149604110605
9989,United States,Georgia,Oconee,-83.4370572509168,33.83522765344816
9990,United States,Alabama,Cleburne,-85.51898248086432,33.674740573289
9991,United States,Texas,Red River,-95.04984668542892,33.62032588463525
9992,United States,Arkansas,Nevada,-93.30785214633435,33.664326306466876
9993,United States,Texas,Grayson,-96.67732271945616,33.62772949352322
9994,United States,Texas,Cooke,-97.21142328715413,33.63946563312367
9995,United States,Arkansas,Little River,-94.23456738007208,33.70061485959682
9996,United States,South Carolina,Clarendon,-80.21712818366288,33.66511401228217
9997,United States,Texas,Lamar,-95.57169476500965,33.66695565100725
9998,United States,Georgia,Walton,-83.73378454094055,33.78149635602483
9999,United States,Alabama,Fayette,-87.73871444981486,33.72135837254978
10000,United States,Georgia,Haralson,-85.2099313548196,33.794083497295134
10001,United States,Mississippi,Grenada,-89.80192620014253,33.770305380761044
10002,United States,South Carolina,Williamsburg,-79.72787660284538,33.619908047476265
10003,United States,Texas,Fannin,-96.10672952947876,33.59328229098884
10004,United States,South Carolina,Calhoun,-80.78014568966123,33.67455628954809
10005,United States,South Carolina,Aiken,-81.63470654020324,33.54492379305875
10006,United States,Alabama,Jefferson,-86.89668657112459,33.55437084862685
10007,United States,Arkansas,Ouachita,-92.88322747952164,33.592228731962315
10008,United States,Georgia,Morgan,-83.49220121607333,33.590730745899336
10009,United States,Georgia,Carroll,-85.07999493201287,33.5825054393728
10010,United States,Mississippi,Leflore,-90.30235712131557,33.55090904734998
10011,United States,Mississippi,Clay,-88.78324491794586,33.65558124206506
10012,United States,Georgia,Douglas,-84.7682714880064,33.700734060907855
10013,United States,Arkansas,Calhoun,-92.50350506166161,33.55728414154428
10014,United States,Arkansas,Drew,-91.71956163834264,33.58833344226283
10015,United States,Georgia,Rockdale,-84.02681622057743,33.65440553928525
10016,United States,Georgia,Greene,-83.16656979173219,33.57877057255915
10017,United States,Mississippi,Lowndes,-88.44361421102118,33.474872726036104
10018,United States,Georgia,Newton,-83.85043975021739,33.55495621449858
10019,United States,Mississippi,Webster,-89.2859389300089,33.613729755574944
10020,United States,Georgia,Taliaferro,-82.87874896237864,33.56607707397072
10021,United States,Texas,Bowie,-94.42419567008942,33.44633016987988
10022,United States,South Carolina,Orangeburg,-80.80046569926579,33.43903629154042
10023,United States,Arkansas,Bradley,-92.16212235225001,33.46576415221412
10024,United States,Georgia,Columbia,-82.2634570474265,33.54435882186267
10025,United States,Alabama,Talladega,-86.16795960950834,33.37993228324246
10026,United States,Mississippi,Montgomery,-89.61538840789561,33.49495272290047
10027,United States,Mississippi,Carroll,-89.92025142449893,33.449525598872796
10028,United States,Georgia,McDuffie,-82.48147685775946,33.48308759390136
10029,United States,Georgia,Clayton,-84.35764616366663,33.54205301815019
10030,United States,Georgia,Henry,-84.15521419782596,33.4533617135842
10031,United States,Arkansas,Miller,-93.8920529166549,33.311566836524335
10032,United States,Georgia,Warren,-82.6767861485101,33.40898977295847
10033,United States,Alabama,Tuscaloosa,-87.5248702700479,33.28959905028857
10034,United States,Mississippi,Oktibbeha,-88.88193803529165,33.42628044921471
10035,United States,Arkansas,Chicot,-91.2937052050339,33.26731924170649
10036,United States,Georgia,Fayette,-84.49425542957273,33.413805554554806
10037,United States,Alabama,Shelby,-86.66216759265104,33.26444456439759
10038,United States,Georgia,Richmond,-82.07381712820795,33.35947483666587
10039,United States,Alabama,Pickens,-88.08787802534397,33.281219358315596
10040,United States,Mississippi,Choctaw,-89.24879156009527,33.34776000647876
10041,United States,Mississippi,Washington,-90.94762584797309,33.28200678227362
10042,United States,Georgia,Jasper,-83.6884403878171,33.31590364294715
10043,United States,Georgia,Coweta,-84.76351247701126,33.353413068396954
10044,United States,South Carolina,Berkeley,-79.95109747519881,33.19531299335563
10045,United States,Alabama,Randolph,-85.45981693338392,33.29419222891391
10046,United States,Alabama,Clay,-85.86072998991274,33.2690557391196
10047,United States,Texas,Delta,-95.67295075356823,33.385332812300675
10048,United States,South Carolina,Barnwell,-81.43507512258032,33.2662573315037
10049,United States,Georgia,Putnam,-83.37271724783973,33.32162781103256
10050,United States,Arkansas,Lafayette,-93.60622005568321,33.24129440558594
10051,United States,Georgia,Hancock,-83.00094641416509,33.27013764597293
10052,United States,Arkansas,Columbia,-93.227423172488,33.213808138071194
10053,United States,Georgia,Butts,-83.95778172422284,33.28856671795045
10054,United States,South Carolina,Bamberg,-81.05345906179306,33.21634177886602
10055,United States,Texas,Wise,-97.65374929010963,33.21608120217592
10056,United States,Texas,Denton,-97.11694241030135,33.205148154142655
10057,United States,Georgia,Heard,-85.1290710834561,33.29690995040312
10058,United States,Texas,Hunt,-96.08776919762293,33.122595285742364
10059,United States,Texas,Collin,-96.57406541229855,33.1892870140813
10060,United States,Texas,Titus,-94.96941451350604,33.21523574078968
10061,United States,Arkansas,Ashley,-91.76741069845092,33.19094351462882
10062,United States,Texas,Franklin,-95.2198314427022,33.175983006015166
10063,United States,Arkansas,Union,-92.59701607537947,33.17131757728004
10064,United States,Texas,Hopkins,-95.56608787258831,33.149553982194284
10065,United States,Texas,Morris,-94.73726724871729,33.11732642823843
10066,United States,Mississippi,Holmes,-90.0915371822329,33.12351139220212
10067,United States,Georgia,Spalding,-84.28424224546282,33.26084205307779
10068,United States,South Carolina,Dorchester,-80.40468569791591,33.0786829504182
10069,United States,Mississippi,Humphreys,-90.52697875209837,33.128222270287694
10070,United States,Georgia,Glascock,-82.61076169303826,33.229303069178876
10071,United States,Georgia,Jefferson,-82.41785680369834,33.05514731944612
10072,United States,Texas,Cass,-94.34614609719128,33.07845165580314
10073,United States,South Carolina,Georgetown,-79.32505377276317,33.440398254152036
10074,United States,Georgia,Burke,-82.00033699301954,33.06091862788775
10075,United States,Mississippi,Noxubee,-88.5696707371125,33.11082761368803
10076,United States,Mississippi,Winston,-89.0362349631416,33.087470880353976
10077,United States,Mississippi,Attala,-89.58235729125003,33.084445715065755
10078,United States,Alabama,Bibb,-87.12643318446136,32.99853028647347
10079,United States,Georgia,Washington,-82.79584017449116,32.969427950319044
10080,United States,Georgia,Meriwether,-84.68841719624515,33.04066870202434
10081,United States,Georgia,Troup,-85.02898564075934,33.03324022992013
10082,United States,Georgia,Pike,-84.38924822238587,33.09218279505178
10083,United States,Georgia,Lamar,-84.13942464369592,33.076448708326865
10084,United States,Georgia,Monroe,-83.91895571684813,33.01407121759159
10085,United States,Georgia,Baldwin,-83.25032661062127,33.06913382038105
10086,United States,Georgia,Jones,-83.56042101807421,33.02456528467623
10087,United States,South Carolina,Allendale,-81.3566340172711,32.988484272480264
10088,United States,Alabama,Greene,-87.9515775975933,32.85330425779702
10089,United States,Alabama,Chambers,-85.39279956508555,32.91461235245066
10090,United States,Alabama,Tallapoosa,-85.7974823627338,32.862330493512495
10091,United States,Alabama,Coosa,-86.24834965147534,32.936343042998196
10092,United States,Mississippi,Sharkey,-90.8116338507762,32.87955236545743
10093,United States,Texas,Camp,-94.9813418260237,32.97594865321198
10094,United States,Alabama,Chilton,-86.71925169867919,32.84764733114112
10095,United States,Georgia,Screven,-81.61171335539238,32.75071927218156
10096,United States,South Carolina,Hampton,-81.13996920624226,32.77725216944334
10097,United States,Mississippi,Yazoo,-90.3962220163421,32.77989047545099
10098,United States,Louisiana,Caddo,-93.88354938363597,32.581145771490505
10099,United States,Louisiana,Bossier,-93.6058532338602,32.678948911709206
10100,United States,Louisiana,Webster,-93.33594693175762,32.714062278412214
10101,United States,Louisiana,Claiborne,-92.99587279146047,32.82262782452105
10102,United States,Louisiana,Union,-92.37436024195439,32.83268451845463
10103,United States,Texas,Wood,-95.38103421554379,32.7870163002244
10104,United States,Mississippi,Issaquena,-90.98804865340551,32.74287602741972
10105,United States,Georgia,Wilkinson,-83.17119730787232,32.80241264790373
10106,United States,Louisiana,Morehouse,-91.8018666537257,32.82117283509092
10107,United States,Alabama,Hale,-87.62869782563232,32.76332358472071
10108,United States,Louisiana,West Carroll,-91.45820380161652,32.78795529790409
10109,United States,Louisiana,East Carroll,-91.23533397912013,32.73210716964677
10110,United States,Texas,Parker,-97.80438565530643,32.776077635831555
10111,United States,Georgia,Upson,-84.30014261101525,32.881347212098675
10112,United States,Alabama,Sumter,-88.19773391846775,32.590516800791015
10113,United States,Texas,Tarrant,-97.29205860544725,32.770398059852454
10114,United States,Texas,Dallas,-96.77934880135,32.76781664315182
10115,United States,Texas,Rockwall,-96.41059987569172,32.89957509757723
10116,United States,Texas,Rains,-95.79076531028916,32.870810636931886
10117,United States,Georgia,Jenkins,-81.96363594929946,32.79237279343496
10118,United States,Georgia,Bibb,-83.69787509771996,32.80676552785831
10119,United States,Mississippi,Neshoba,-89.11806723836202,32.75066799944426
10120,United States,Mississippi,Leake,-89.52507222927547,32.75206372836756
10121,United States,Mississippi,Kemper,-88.64077703501135,32.753429391651345
10122,United States,Texas,Upshur,-94.9412525482726,32.73875421318929
10123,United States,Georgia,Twiggs,-83.42719446890798,32.66710353825413
10124,United States,Georgia,Talbot,-84.53321243713569,32.69937757447536
10125,United States,Texas,Marion,-94.36044196860136,32.798495692753505
10126,United States,Mississippi,Madison,-90.03584350913103,32.63330208933613
10127,United States,Alabama,Perry,-87.29463154328904,32.63936020985781
10128,United States,Georgia,Harris,-84.90949058126256,32.73616394769592
10129,United States,Georgia,Crawford,-83.98680921428829,32.71496653585397
10130,United States,Texas,Kaufman,-96.28874588603558,32.60037902142041
10131,United States,Georgia,Emanuel,-82.3019958468714,32.58957398835451
10132,United States,Texas,Van Zandt,-95.83624515320102,32.56432262365826
10133,United States,Georgia,Johnson,-82.66013930868485,32.70139363005322
10134,United States,Texas,Harrison,-94.37159420746164,32.547858528723005
10135,United States,Alabama,Elmore,-86.14886108788797,32.59740593174536
10136,United States,Louisiana,Lincoln,-92.66408681496718,32.60223218142821
10137,United States,South Carolina,Jasper,-81.03192926740277,32.43876879120966
10138,United States,Georgia,Taylor,-84.24954520851864,32.55546636028046
10139,United States,Alabama,Lee,-85.35553397475068,32.60139943578565
10140,United States,Alabama,Dallas,-87.10655445739405,32.32687746022332
10141,United States,Louisiana,Ouachita,-92.15476115339267,32.479424184246284
10142,United States,Georgia,Laurens,-82.92229493772366,32.463493871374496
10143,United States,Alabama,Autauga,-86.64294520135554,32.53542416053116
10144,United States,Georgia,Peach,-83.82729915453614,32.56859825945224
10145,United States,Georgia,Houston,-83.66635970222946,32.45891216786337
10146,United States,Texas,Smith,-95.26867738205046,32.374422393664375
10147,United States,Louisiana,Richland,-91.76416598950007,32.41878150121815
10148,United States,Texas,Gregg,-94.81790587684175,32.48159234792601
10149,United States,Georgia,Bulloch,-81.74332071341512,32.39695247973231
10150,United States,South Carolina,Charleston,-79.9565806965063,32.836578395068166
10151,United States,Mississippi,Scott,-89.53962770106169,32.40533652056444
10152,United States,Mississippi,Warren,-90.85313379713783,32.359014514759664
10153,United States,Georgia,Muscogee,-84.87789979070774,32.50984108168817
10154,United States,Georgia,Effingham,-81.34065880148675,32.368732208553524
10155,United States,Alabama,Macon,-85.69248142144936,32.38641668192109
10156,United States,Mississippi,Rankin,-89.94770903923028,32.2637215616188
10157,United States,Louisiana,Bienville,-93.0568782909298,32.34757172581215
10158,United States,Georgia,Bleckley,-83.3277412616149,32.434472582333
10159,United States,Mississippi,Lauderdale,-88.66081192853191,32.40400160032552
10160,United States,Mississippi,Newton,-89.11894810532056,32.39988844683005
10161,United States,Mississippi,Hinds,-90.44408501407618,32.267804870446454
10162,United States,Louisiana,Madison,-91.24330269221143,32.36443642782893
10163,United States,Georgia,Marion,-84.52488982867057,32.35320550441917
10164,United States,Georgia,Candler,-82.07376480144045,32.403217368898176
10165,United States,Texas,Hood,-97.8312705168276,32.42870348243928
10166,United States,Texas,Johnson,-97.36673646318499,32.37860189358957
10167,United States,Texas,Ellis,-96.79606567892299,32.34993818492271
10168,United States,Alabama,Marengo,-87.7894930478551,32.24777876962877
10169,United States,Georgia,Chattahoochee,-84.78867870716594,32.346523148396265
10170,United States,South Carolina,Colleton,-80.6696009867202,32.86758619219641
10171,United States,Georgia,Macon,-84.04253581705154,32.35759305081097
10172,United States,Texas,Erath,-98.21932835416943,32.23644804752232
10173,United States,Georgia,Treutlen,-82.56727569958095,32.40367667168677
10174,United States,Alabama,Russell,-85.18679115839113,32.289056338924894
10175,United States,Alabama,Montgomery,-86.20790576643246,32.221169746354725
10176,United States,Louisiana,Jackson,-92.55813541905854,32.303217629558645
10177,United States,South Carolina,Beaufort,-80.73694580563082,32.388005518330715
10179,United States,Georgia,Dodge,-83.16857015231773,32.17191672713184
10180,United States,Georgia,Schley,-84.31462624679493,32.261995782194404
10181,United States,Alabama,Lowndes,-86.64991549535027,32.1547891523275
10182,United States,Texas,Rusk,-94.7626436291492,32.10941845292041
10183,United States,Louisiana,Franklin,-91.67431618820095,32.13391253636362
10184,United States,Georgia,Pulaski,-83.4764563483275,32.232778502844624
10185,United States,Texas,Panola,-94.3059657958425,32.161162671515804
10187,United States,Texas,Henderson,-95.8540862776248,32.21198939579218
10188,United States,Georgia,Montgomery,-82.53503639706469,32.1732102378899
10189,United States,Georgia,Toombs,-82.33172783692497,32.12211740820914
10191,United States,Louisiana,De Soto,-93.73765814953157,32.05585270612808
10193,United States,Texas,Navarro,-96.47263696404363,32.04905117663711
10195,United States,Texas,Somervell,-97.77332565668972,32.22339249146464
10196,United States,Georgia,Tattnall,-82.05856438946415,32.045376464166765
10198,United States,Alabama,Choctaw,-88.26309415944178,32.0195213299159
10199,United States,Georgia,Wheeler,-82.72467918391779,32.116969174186124
10200,United States,Alabama,Bullock,-85.7161793669027,32.100990215665945
10203,United States,Georgia,Dooly,-83.79880451996786,32.15710808011468
10206,United States,Georgia,Evans,-81.88681877325968,32.15657803860674
10207,United States,Louisiana,Caldwell,-92.11631049734213,32.0928384818385
10208,United States,Alabama,Wilcox,-87.30817932047036,31.989784881265127
10209,United States,Texas,Hill,-97.13146784898528,31.99166359937762
10211,United States,Louisiana,Tensas,-91.33987729709318,32.00278792060875
10212,United States,Louisiana,Red River,-93.3399088872702,32.09331731872862
10213,United States,Georgia,Webster,-84.55090110038486,32.046929826014676
10214,United States,Georgia,Stewart,-84.83725935090943,32.07881204781983
10215,United States,Georgia,Sumter,-84.19706299198391,32.0398353105931
10216,United States,Mississippi,Clarke,-88.68838266213363,32.040473322210886
10217,United States,Mississippi,Claiborne,-90.91188022946744,31.97434821511115
10218,United States,Mississippi,Jasper,-89.11818562514185,32.01815005894427
10219,United States,Mississippi,Smith,-89.50643359396426,32.01635014541693
10220,United States,Texas,Bosque,-97.6332921087523,31.900787343217367
10221,United States,Georgia,Telfair,-82.9388741718774,31.929900596968103
10222,United States,Louisiana,Winn,-92.63669742266451,31.94551498288711
10223,United States,Louisiana,Natchitoches,-93.09618536370738,31.722901875632232
10224,United States,Alabama,Barbour,-85.39570203429915,31.869609973391103
10225,United States,Texas,Cherokee,-95.16589321636472,31.83766203322715
10226,United States,Georgia,Wilcox,-83.43228006243093,31.973307987750765
10227,United States,Texas,Anderson,-95.65232268994755,31.81295029558377
